CONTENT ID	CONTENT TYPE	MIRNA ID	SPECIES	EXPERIMENT ID	METHODS	Entrez GENE ID	COMMENTS
4025	mirna	miR-200b	Bos taurus	531	Microarray	791054	Clear hit to Entrez gene ID
4026	mirna	miR-205a	Bos taurus	531	Microarray	NOTFOUND	NOTFOUND
4027	mirna	miR-22-3p	Bos taurus	531	Microarray	791040	Clear hit to Entrez gene ID
4028	mirna	miR-23b	Bos taurus	531	Microarray	791065	Clear hit to Entrez gene ID
4029	mirna	miR-24a-3p	Bos taurus	531	Microarray	NOTFOUND	NOTFOUND
4030	mirna	miR-24b	Bos taurus	531	Microarray	NOTFOUND	NOTFOUND
4031	mirna	miR-27a	Bos taurus	531	Microarray	790986	Clear hit to Entrez gene ID
4032	mirna	miR-27b	Bos taurus	531	Microarray	791000	Clear hit to Entrez gene ID
4033	mirna	miR-30d	Bos taurus	531	Microarray	790987	Clear hit to Entrez gene ID
4034	mirna	miR-429	Bos taurus	531	Microarray	100313047	Clear hit to Entrez gene ID
4035	mirna	miR-99	Bos taurus	531	Microarray	NOTFOUND	NOTFOUND
4036	mirna	miR-222	Bos taurus	531	Microarray	790984	Clear hit to Entrez gene ID
4037	mirna	miR-27a	Bos taurus	531	Microarray	790986	Clear hit to Entrez gene ID
4038	mirna	miR-21-5p	Bos taurus	531	Microarray	790982	Clear hit to Entrez gene ID
4039	mirna	miR-221	Bos taurus	531	Microarray	790983	Clear hit to Entrez gene ID
4040	mirna	miR-93	Bos taurus	531	Microarray	791049	Clear hit to Entrez gene ID
4041	mirna	miR-125a	Bos taurus	531	Microarray	790992	Clear hit to Entrez gene ID
4042	mirna	miR-221	Bos taurus	531	Microarray	790983	Clear hit to Entrez gene ID
4043	mirna	miR-23a	Bos taurus	531	Microarray	791041	Clear hit to Entrez gene ID
4044	mirna	miR-23b	Bos taurus	531	Microarray	791065	Clear hit to Entrez gene ID
4045	mirna	miR-342	Bos taurus	531	Microarray	791058	Clear hit to Entrez gene ID
4046	mirna	miR-93	Bos taurus	531	Microarray	791049	Clear hit to Entrez gene ID
4047	mirna	miR-125c	Bos taurus	531	Microarray	NOTFOUND	NOTFOUND
4048	mirna	miR-221	Bos taurus	531	Microarray	790983	Clear hit to Entrez gene ID
4049	mirna	miR-222a	Bos taurus	531	Microarray	NOTFOUND	NOTFOUND
4050	mirna	miR-27a	Bos taurus	531	Microarray	790986	Clear hit to Entrez gene ID
4051	mirna	miR-221	Bos taurus	531	Microarray	790983	Clear hit to Entrez gene ID
4052	mirna	miR-222	Bos taurus	531	Microarray	790984	Clear hit to Entrez gene ID
4053	mirna	miR-221-3p	Bos taurus	531	Microarray	790983	Clear hit to Entrez gene ID
4054	mirna	miR-221	Bos taurus	531	Microarray	790983	Clear hit to Entrez gene ID
4055	mirna	miR-27a	Bos taurus	531	Microarray	790986	Clear hit to Entrez gene ID
4056	mirna	miR-17-5p	Bos taurus	531	Microarray	791030	Clear hit to Entrez gene ID
4057	mirna	miR-221-3p	Bos taurus	531	Microarray	790983	Clear hit to Entrez gene ID
4058	mirna	miR-342-3p	Bos taurus	531	Microarray	791058	Clear hit to Entrez gene ID
4059	mirna	miR-93-5p	Bos taurus	531	Microarray	791049	Clear hit to Entrez gene ID
4060	mirna	miR-27a	Bos taurus	531	Microarray	790986	Clear hit to Entrez gene ID
4061	mirna	miR-93	Bos taurus	531	Microarray	791049	Clear hit to Entrez gene ID
4062	mirna	let-7d	Bos taurus	531	Microarray	791025	Clear hit to Entrez gene ID
4063	mirna	miR-221-3p	Bos taurus	531	Microarray	790983	Clear hit to Entrez gene ID
4064	mirna	miR-23a-3p	Bos taurus	531	Microarray	791041	Clear hit to Entrez gene ID
4065	mirna	miR-221-3p	Bos taurus	531	Microarray	790983	Clear hit to Entrez gene ID
4066	mirna	miR-27a-3p	Bos taurus	531	Microarray	790986	Clear hit to Entrez gene ID
4067	mirna	miR-17-5p	Bos taurus	531	Microarray	791030	Clear hit to Entrez gene ID
4068	mirna	miR-221-3p	Bos taurus	531	Microarray	790983	Clear hit to Entrez gene ID
4069	mirna	miR-342-3p	Bos taurus	531	Microarray	791058	Clear hit to Entrez gene ID
4070	mirna	miR-93-5p	Bos taurus	531	Microarray	791049	Clear hit to Entrez gene ID
4071	mirna	miR-27a	Bos taurus	531	Microarray	790986	Clear hit to Entrez gene ID
4072	mirna	miR-93	Bos taurus	531	Microarray	791049	Clear hit to Entrez gene ID
4073	mirna	miR-221	Bos taurus	531	Microarray	790983	Clear hit to Entrez gene ID
4074	mirna	miR-27a	Bos taurus	531	Microarray	790986	Clear hit to Entrez gene ID
4075	mirna	miR-93	Bos taurus	531	Microarray	791049	Clear hit to Entrez gene ID
4076	mirna	miR-16	Bos taurus	531	Microarray	790979	Clear hit to Entrez gene ID
4077	mirna	miR-221	Bos taurus	531	Microarray	790983	Clear hit to Entrez gene ID
4078	mirna	miR-27a	Bos taurus	531	Microarray	790986	Clear hit to Entrez gene ID
4079	mirna	miR-27a	Bos taurus	531	Microarray	790986	Clear hit to Entrez gene ID
4080	mirna	miR-221-3p	Bos taurus	531	Microarray	790983	Clear hit to Entrez gene ID
4081	mirna	miR-342-3p	Bos taurus	531	Microarray	791058	Clear hit to Entrez gene ID
4082	mirna	miR-93-5p	Bos taurus	531	Microarray	791049	Clear hit to Entrez gene ID
4083	mirna	miR-27a	Bos taurus	531	Microarray	790986	Clear hit to Entrez gene ID
4084	mirna	miR-93	Bos taurus	531	Microarray	791049	Clear hit to Entrez gene ID
4085	mirna	miR-221	Bos taurus	531	Microarray	790983	Clear hit to Entrez gene ID
4086	mirna	miR-222	Bos taurus	531	Microarray	790984	Clear hit to Entrez gene ID
4087	mirna	miR-221	Bos taurus	531	Microarray	790983	Clear hit to Entrez gene ID
4088	mirna	miR-16	Bos taurus	531	Microarray	790979	Clear hit to Entrez gene ID
4089	mirna	miR-93	Bos taurus	531	Microarray	791049	Clear hit to Entrez gene ID
4090	mirna	miR-10a	Bos taurus	531	Microarray	791006	Clear hit to Entrez gene ID
4091	mirna	miR-20a	Bos taurus	531	Microarray	790981	Clear hit to Entrez gene ID
4092	mirna	miR-361	Bos taurus	531	Microarray	791044	Clear hit to Entrez gene ID
4093	mirna	miR-361	Bos taurus	531	Microarray	791044	Clear hit to Entrez gene ID
4094	mirna	miR-182-5p	Bos taurus	531	Microarray	100313365	Clear hit to Entrez gene ID
4095	mirna	miR-30d	Bos taurus	531	Microarray	790987	Clear hit to Entrez gene ID
4096	mirna	miR-10a	Bos taurus	531	Microarray	791006	Clear hit to Entrez gene ID
4097	mirna	miR-16	Bos taurus	531	Microarray	790979	Clear hit to Entrez gene ID
4098	mirna	miR-93	Bos taurus	531	Microarray	791049	Clear hit to Entrez gene ID
4099	mirna	miR-1228-3p	Bos taurus	531	Microarray	NOTFOUND	NOTFOUND
4100	mirna	miR-149-5p	Bos taurus	531	Microarray	102465117	Clear hit to Entrez gene ID
4101	mirna	miR-182-5p	Bos taurus	531	Microarray	100313365	Clear hit to Entrez gene ID
4102	mirna	miR-361-5p	Bos taurus	531	Microarray	791044	Clear hit to Entrez gene ID
4103	mirna	miR-494-3p	Bos taurus	531	Microarray	100313314	Clear hit to Entrez gene ID
4104	mirna	miR-638	Bos taurus	531	Microarray	NOTFOUND	NOTFOUND
4105	mirna	miR-16	Bos taurus	531	Microarray	790979	Clear hit to Entrez gene ID
4106	mirna	miR-16-5p	Bos taurus	531	Microarray	790979	Clear hit to Entrez gene ID
4107	mirna	miR-182-5p	Bos taurus	531	Microarray	100313365	Clear hit to Entrez gene ID
4108	mirna	miR-93-5p	Bos taurus	531	Microarray	791049	Clear hit to Entrez gene ID
4109	mirna	miR-10b-5p	Bos taurus	531	Microarray	791051	Clear hit to Entrez gene ID
4110	mirna	miR-182	Bos taurus	531	Microarray	100313365	Clear hit to Entrez gene ID
4111	mirna	miR-494-3p	Bos taurus	531	Microarray	100313314	Clear hit to Entrez gene ID
4112	mirna	miR-638	Bos taurus	531	Microarray	NOTFOUND	NOTFOUND
4113	mirna	miR-93-5p	Bos taurus	531	Microarray	791049	Clear hit to Entrez gene ID
4114	mirna	miR-182-5p	Bos taurus	531	Microarray	100313365	Clear hit to Entrez gene ID
4115	mirna	miR-361-5p	Bos taurus	531	Microarray	791044	Clear hit to Entrez gene ID
4116	mirna	miR-494-3p	Bos taurus	531	Microarray	100313314	Clear hit to Entrez gene ID
4117	mirna	miR-762	Bos taurus	531	Microarray	NOTFOUND	NOTFOUND
4118	mirna	miR-16	Bos taurus	531	Microarray	790979	Clear hit to Entrez gene ID
4119	mirna	miR-30d	Bos taurus	531	Microarray	790987	Clear hit to Entrez gene ID
4120	mirna	miR-10a	Bos taurus	531	Microarray	791006	Clear hit to Entrez gene ID
4121	mirna	miR-16	Bos taurus	531	Microarray	790979	Clear hit to Entrez gene ID
4122	mirna	miR-182	Bos taurus	531	Microarray	100313365	Clear hit to Entrez gene ID
4123	mirna	miR-93	Bos taurus	531	Microarray	791049	Clear hit to Entrez gene ID
4124	mirna	miR-16	Bos taurus	531	Microarray	790979	Clear hit to Entrez gene ID
4125	mirna	miR-93	Bos taurus	531	Microarray	791049	Clear hit to Entrez gene ID
4126	mirna	miR-10a-5p	Bos taurus	531	Microarray	791006	Clear hit to Entrez gene ID
4127	mirna	miR-16-5p	Bos taurus	531	Microarray	790979	Clear hit to Entrez gene ID
4128	mirna	miR-182	Bos taurus	531	Microarray	100313365	Clear hit to Entrez gene ID
4129	mirna	miR-20a-5p	Bos taurus	531	Microarray	790981	Clear hit to Entrez gene ID
4130	mirna	miR-361-5p	Bos taurus	531	Microarray	791044	Clear hit to Entrez gene ID
4131	mirna	miR-16	Bos taurus	531	Microarray	790979	Clear hit to Entrez gene ID
4132	mirna	miR-182-5p	Bos taurus	531	Microarray	100313365	Clear hit to Entrez gene ID
4133	mirna	miR-93a	Bos taurus	531	Microarray	NOTFOUND	NOTFOUND
4134	mirna	miR-93b	Bos taurus	531	Microarray	NOTFOUND	NOTFOUND
4135	mirna	miR-320a	Bos taurus	531	Microarray	NOTFOUND	NOTFOUND
4136	mirna	miR-660	Bos taurus	531	Microarray	100170937	Clear hit to Entrez gene ID
4137	mirna	miR-320	Bos taurus	531	Microarray	790988	Clear hit to Entrez gene ID
4138	mirna	miR-425	Bos taurus	531	Microarray	791046	Clear hit to Entrez gene ID
4139	mirna	miR-289-5p	Bos taurus	531	Microarray	NOTFOUND	NOTFOUND
4140	mirna	miR-289	Bos taurus	531	Microarray	NOTFOUND	NOTFOUND
4141	mirna	miR-203a	Bos taurus	531	Microarray	NOTFOUND	NOTFOUND
4142	mirna	miR-320a	Bos taurus	531	Microarray	NOTFOUND	NOTFOUND
4143	mirna	miR-425-3p	Bos taurus	531	Microarray	791046	Clear hit to Entrez gene ID
4144	mirna	miR-320a	Bos taurus	531	Microarray	NOTFOUND	NOTFOUND
4145	mirna	miR-425	Bos taurus	531	Microarray	791046	Clear hit to Entrez gene ID
4146	mirna	miR-1224-5p	Bos taurus	531	Microarray	100313093	Clear hit to Entrez gene ID
4147	mirna	miR-203-3p	Bos taurus	531	Microarray	NOTFOUND	NOTFOUND
4148	mirna	miR-320-3p	Bos taurus	531	Microarray	790988	Clear hit to Entrez gene ID
4149	mirna	miR-425-3p	Bos taurus	531	Microarray	791046	Clear hit to Entrez gene ID
4150	mirna	miR-203a-3p	Bos taurus	531	Microarray	NOTFOUND	NOTFOUND
4151	mirna	miR-320-3p	Bos taurus	531	Microarray	790988	Clear hit to Entrez gene ID
4152	mirna	miR-425-5p	Bos taurus	531	Microarray	791046	Clear hit to Entrez gene ID
4153	mirna	miR-100	Bos taurus	532	Microarray	100313483	Clear hit to Entrez gene ID
4154	mirna	miR-125	Bos taurus	532	Microarray	NOTFOUND	NOTFOUND
4155	mirna	miR-100	Bos taurus	532	Microarray	100313483	Clear hit to Entrez gene ID
4156	mirna	miR-103	Bos taurus	532	Microarray	790976	Clear hit to Entrez gene ID
4157	mirna	miR-125b	Bos taurus	532	Microarray	790993	Clear hit to Entrez gene ID
4158	mirna	miR-205	Bos taurus	532	Microarray	790999	Clear hit to Entrez gene ID
4159	mirna	miR-22	Bos taurus	532	Microarray	791040	Clear hit to Entrez gene ID
4160	mirna	miR-23a	Bos taurus	532	Microarray	791041	Clear hit to Entrez gene ID
4161	mirna	miR-29a	Bos taurus	532	Microarray	790973	Clear hit to Entrez gene ID
4162	mirna	let-7	Bos taurus	532	Microarray	NOTFOUND	NOTFOUND
4163	mirna	miR-100	Bos taurus	532	Microarray	100313483	Clear hit to Entrez gene ID
4164	mirna	miR-125	Bos taurus	532	Microarray	NOTFOUND	NOTFOUND
4165	mirna	let-7-5p	Bos taurus	532	Microarray	NOTFOUND	NOTFOUND
4166	mirna	let-7b	Bos taurus	532	Microarray	100170922	Clear hit to Entrez gene ID
4167	mirna	let-7c	Bos taurus	532	Microarray	100170919	Clear hit to Entrez gene ID
4168	mirna	let-7d	Bos taurus	532	Microarray	791025	Clear hit to Entrez gene ID
4169	mirna	let-7e	Bos taurus	532	Microarray	100170931	Clear hit to Entrez gene ID
4170	mirna	let-7i	Bos taurus	532	Microarray	791064	Clear hit to Entrez gene ID
4171	mirna	miR-107	Bos taurus	532	Microarray	791005	Clear hit to Entrez gene ID
4172	mirna	miR-125a	Bos taurus	532	Microarray	790992	Clear hit to Entrez gene ID
4173	mirna	miR-126-3p	Bos taurus	532	Microarray	790994	Clear hit to Entrez gene ID
4174	mirna	miR-145	Bos taurus	532	Microarray	790996	Clear hit to Entrez gene ID
4175	mirna	miR-151-3p	Bos taurus	532	Microarray	790978	Clear hit to Entrez gene ID
4176	mirna	miR-181a	Bos taurus	532	Microarray	NOTFOUND	NOTFOUND
4177	mirna	miR-191	Bos taurus	532	Microarray	791033	Clear hit to Entrez gene ID
4178	mirna	miR-195	Bos taurus	532	Microarray	100170933	Clear hit to Entrez gene ID
4179	mirna	miR-200a	Bos taurus	532	Microarray	791036	Clear hit to Entrez gene ID
4180	mirna	miR-200b	Bos taurus	532	Microarray	791054	Clear hit to Entrez gene ID
4181	mirna	miR-200c	Bos taurus	532	Microarray	791037	Clear hit to Entrez gene ID
4182	mirna	miR-205	Bos taurus	532	Microarray	790999	Clear hit to Entrez gene ID
4183	mirna	miR-23a	Bos taurus	532	Microarray	791041	Clear hit to Entrez gene ID
4184	mirna	miR-23b-3p	Bos taurus	532	Microarray	791065	Clear hit to Entrez gene ID
4185	mirna	miR-24-3p	Bos taurus	532	Microarray	791052	Clear hit to Entrez gene ID
4186	mirna	miR-26a	Bos taurus	532	Microarray	790971	Clear hit to Entrez gene ID
4187	mirna	miR-27b	Bos taurus	532	Microarray	791000	Clear hit to Entrez gene ID
4188	mirna	miR-29a	Bos taurus	532	Microarray	790973	Clear hit to Entrez gene ID
4189	mirna	miR-30d	Bos taurus	532	Microarray	790987	Clear hit to Entrez gene ID
4190	mirna	miR-31	Bos taurus	532	Microarray	791002	Clear hit to Entrez gene ID
4191	mirna	miR-342	Bos taurus	532	Microarray	791058	Clear hit to Entrez gene ID
4192	mirna	miR-99a-5p	Bos taurus	532	Microarray	790991	Clear hit to Entrez gene ID
4193	mirna	let-7	Bos taurus	532	Microarray	NOTFOUND	NOTFOUND
4194	mirna	let-7-5p	Bos taurus	532	Microarray	NOTFOUND	NOTFOUND
4195	mirna	let-7a	Bos taurus	532	Microarray	791056	Clear hit to Entrez gene ID
4196	mirna	let-7c	Bos taurus	532	Microarray	100170919	Clear hit to Entrez gene ID
4197	mirna	let-7e	Bos taurus	532	Microarray	100170931	Clear hit to Entrez gene ID
4198	mirna	miR-103	Bos taurus	532	Microarray	790976	Clear hit to Entrez gene ID
4199	mirna	miR-107	Bos taurus	532	Microarray	791005	Clear hit to Entrez gene ID
4200	mirna	miR-143	Bos taurus	532	Microarray	100313363	Clear hit to Entrez gene ID
4201	mirna	miR-151	Bos taurus	532	Microarray	790978	Clear hit to Entrez gene ID
4202	mirna	miR-152	Bos taurus	532	Microarray	100313004	Clear hit to Entrez gene ID
4203	mirna	miR-191	Bos taurus	532	Microarray	791033	Clear hit to Entrez gene ID
4204	mirna	miR-195	Bos taurus	532	Microarray	100170933	Clear hit to Entrez gene ID
4205	mirna	miR-200c	Bos taurus	532	Microarray	791037	Clear hit to Entrez gene ID
4206	mirna	miR-22	Bos taurus	532	Microarray	791040	Clear hit to Entrez gene ID
4207	mirna	miR-27b	Bos taurus	532	Microarray	791000	Clear hit to Entrez gene ID
4208	mirna	miR-29a	Bos taurus	532	Microarray	790973	Clear hit to Entrez gene ID
4209	mirna	miR-30a	Bos taurus	532	Microarray	791053	Clear hit to Entrez gene ID
4210	mirna	miR-30d	Bos taurus	532	Microarray	790987	Clear hit to Entrez gene ID
4211	mirna	miR-31	Bos taurus	532	Microarray	791002	Clear hit to Entrez gene ID
4212	mirna	miR-429	Bos taurus	532	Microarray	100313047	Clear hit to Entrez gene ID
4213	mirna	miR-200	Bos taurus	532	Microarray	NOTFOUND	NOTFOUND
4214	mirna	let-7-5p	Bos taurus	532	Microarray	NOTFOUND	NOTFOUND
4215	mirna	miR-125-5p	Bos taurus	532	Microarray	NOTFOUND	NOTFOUND
4216	mirna	let-7	Bos taurus	532	Microarray	NOTFOUND	NOTFOUND
4217	mirna	miR-125	Bos taurus	532	Microarray	NOTFOUND	NOTFOUND
4218	mirna	let-7b	Bos taurus	532	Microarray	100170922	Clear hit to Entrez gene ID
4219	mirna	let-7i	Bos taurus	532	Microarray	791064	Clear hit to Entrez gene ID
4220	mirna	miR-103	Bos taurus	532	Microarray	790976	Clear hit to Entrez gene ID
4221	mirna	miR-107a	Bos taurus	532	Microarray	NOTFOUND	NOTFOUND
4222	mirna	miR-141	Bos taurus	532	Microarray	100313001	Clear hit to Entrez gene ID
4223	mirna	miR-200a	Bos taurus	532	Microarray	791036	Clear hit to Entrez gene ID
4224	mirna	miR-200b	Bos taurus	532	Microarray	791054	Clear hit to Entrez gene ID
4225	mirna	miR-200c	Bos taurus	532	Microarray	791037	Clear hit to Entrez gene ID
4226	mirna	miR-205	Bos taurus	532	Microarray	790999	Clear hit to Entrez gene ID
4227	mirna	miR-23b	Bos taurus	532	Microarray	791065	Clear hit to Entrez gene ID
4228	mirna	miR-27b	Bos taurus	532	Microarray	791000	Clear hit to Entrez gene ID
4229	mirna	miR-429a	Bos taurus	532	Microarray	NOTFOUND	NOTFOUND
4230	mirna	let-7b	Bos taurus	532	Microarray	100170922	Clear hit to Entrez gene ID
4231	mirna	let-7i	Bos taurus	532	Microarray	791064	Clear hit to Entrez gene ID
4232	mirna	miR-100	Bos taurus	532	Microarray	100313483	Clear hit to Entrez gene ID
4233	mirna	miR-103	Bos taurus	532	Microarray	790976	Clear hit to Entrez gene ID
4234	mirna	miR-107	Bos taurus	532	Microarray	791005	Clear hit to Entrez gene ID
4235	mirna	miR-125b	Bos taurus	532	Microarray	790993	Clear hit to Entrez gene ID
4236	mirna	miR-200a	Bos taurus	532	Microarray	791036	Clear hit to Entrez gene ID
4237	mirna	miR-200b	Bos taurus	532	Microarray	791054	Clear hit to Entrez gene ID
4238	mirna	miR-205	Bos taurus	532	Microarray	790999	Clear hit to Entrez gene ID
4239	mirna	miR-23b	Bos taurus	532	Microarray	791065	Clear hit to Entrez gene ID
4240	mirna	miR-26	Bos taurus	532	Microarray	NOTFOUND	NOTFOUND
4241	mirna	miR-27b	Bos taurus	532	Microarray	791000	Clear hit to Entrez gene ID
4242	mirna	miR-30d	Bos taurus	532	Microarray	790987	Clear hit to Entrez gene ID
4243	mirna	miR-429	Bos taurus	532	Microarray	100313047	Clear hit to Entrez gene ID
4244	mirna	let-7b	Bos taurus	532	Microarray	100170922	Clear hit to Entrez gene ID
4245	mirna	let-7c-5p	Bos taurus	532	Microarray	100170919	Clear hit to Entrez gene ID
4246	mirna	let-7j-5p	Bos taurus	532	Microarray	NOTFOUND	NOTFOUND
4247	mirna	miR-100-5p	Bos taurus	532	Microarray	100313483	Clear hit to Entrez gene ID
4248	mirna	miR-107-3p	Bos taurus	532	Microarray	791005	Clear hit to Entrez gene ID
4249	mirna	miR-125b-5p	Bos taurus	532	Microarray	790993	Clear hit to Entrez gene ID
4250	mirna	miR-126-3p	Bos taurus	532	Microarray	790994	Clear hit to Entrez gene ID
4251	mirna	miR-19b-3p	Bos taurus	532	Microarray	100170927	Clear hit to Entrez gene ID
4252	mirna	miR-200a-3p	Bos taurus	532	Microarray	791036	Clear hit to Entrez gene ID
4253	mirna	miR-200b-3p	Bos taurus	532	Microarray	791054	Clear hit to Entrez gene ID
4254	mirna	miR-205a	Bos taurus	532	Microarray	NOTFOUND	NOTFOUND
4255	mirna	miR-23b-3p	Bos taurus	532	Microarray	791065	Clear hit to Entrez gene ID
4256	mirna	miR-24-3p	Bos taurus	532	Microarray	791052	Clear hit to Entrez gene ID
4257	mirna	miR-26a-5p	Bos taurus	532	Microarray	790971	Clear hit to Entrez gene ID
4258	mirna	miR-27b-3p	Bos taurus	532	Microarray	791000	Clear hit to Entrez gene ID
4259	mirna	miR-30d	Bos taurus	532	Microarray	790987	Clear hit to Entrez gene ID
4260	mirna	miR-429-3p	Bos taurus	532	Microarray	100313047	Clear hit to Entrez gene ID
4261	mirna	miR-99a-5p	Bos taurus	532	Microarray	790991	Clear hit to Entrez gene ID
4262	mirna	miR-100	Bos taurus	532	Microarray	100313483	Clear hit to Entrez gene ID
4263	mirna	miR-103	Bos taurus	532	Microarray	790976	Clear hit to Entrez gene ID
4264	mirna	miR-107	Bos taurus	532	Microarray	791005	Clear hit to Entrez gene ID
4265	mirna	miR-125b	Bos taurus	532	Microarray	790993	Clear hit to Entrez gene ID
4266	mirna	miR-141	Bos taurus	532	Microarray	100313001	Clear hit to Entrez gene ID
4267	mirna	miR-143	Bos taurus	532	Microarray	100313363	Clear hit to Entrez gene ID
4268	mirna	miR-145	Bos taurus	532	Microarray	790996	Clear hit to Entrez gene ID
4269	mirna	miR-181a-5p	Bos taurus	532	Microarray	NOTFOUND	NOTFOUND
4270	mirna	miR-195	Bos taurus	532	Microarray	100170933	Clear hit to Entrez gene ID
4271	mirna	miR-19b	Bos taurus	532	Microarray	100170927	Clear hit to Entrez gene ID
4272	mirna	miR-200c	Bos taurus	532	Microarray	791037	Clear hit to Entrez gene ID
4273	mirna	miR-205	Bos taurus	532	Microarray	790999	Clear hit to Entrez gene ID
4274	mirna	miR-23a	Bos taurus	532	Microarray	791041	Clear hit to Entrez gene ID
4275	mirna	miR-24	Bos taurus	532	Microarray	791052	Clear hit to Entrez gene ID
4276	mirna	miR-26a	Bos taurus	532	Microarray	790971	Clear hit to Entrez gene ID
4277	mirna	miR-29a	Bos taurus	532	Microarray	790973	Clear hit to Entrez gene ID
4278	mirna	miR-30d	Bos taurus	532	Microarray	790987	Clear hit to Entrez gene ID
4279	mirna	miR-31	Bos taurus	532	Microarray	791002	Clear hit to Entrez gene ID
4280	mirna	miR-99a	Bos taurus	532	Microarray	790991	Clear hit to Entrez gene ID
4281	mirna	let-7b-5p	Bos taurus	532	Microarray	100170922	Clear hit to Entrez gene ID
4282	mirna	let-7c-5p	Bos taurus	532	Microarray	100170919	Clear hit to Entrez gene ID
4283	mirna	let-7d-5p	Bos taurus	532	Microarray	791025	Clear hit to Entrez gene ID
4284	mirna	let-7e-5p	Bos taurus	532	Microarray	100170931	Clear hit to Entrez gene ID
4285	mirna	let-7i-5p	Bos taurus	532	Microarray	791064	Clear hit to Entrez gene ID
4286	mirna	miR-100-5p	Bos taurus	532	Microarray	100313483	Clear hit to Entrez gene ID
4287	mirna	miR-107	Bos taurus	532	Microarray	791005	Clear hit to Entrez gene ID
4288	mirna	miR-125a-5p	Bos taurus	532	Microarray	790992	Clear hit to Entrez gene ID
4289	mirna	miR-126-3p	Bos taurus	532	Microarray	790994	Clear hit to Entrez gene ID
4290	mirna	miR-141-3p	Bos taurus	532	Microarray	100313001	Clear hit to Entrez gene ID
4291	mirna	miR-143-3p	Bos taurus	532	Microarray	100313363	Clear hit to Entrez gene ID
4292	mirna	miR-145-5p	Bos taurus	532	Microarray	790996	Clear hit to Entrez gene ID
4293	mirna	miR-151a-3p	Bos taurus	532	Microarray	NOTFOUND	NOTFOUND
4294	mirna	miR-152-3p	Bos taurus	532	Microarray	100313004	Clear hit to Entrez gene ID
4295	mirna	miR-191-5p	Bos taurus	532	Microarray	791033	Clear hit to Entrez gene ID
4296	mirna	miR-195-5p	Bos taurus	532	Microarray	100170933	Clear hit to Entrez gene ID
4297	mirna	miR-200a-3p	Bos taurus	532	Microarray	791036	Clear hit to Entrez gene ID
4298	mirna	miR-200b-3p	Bos taurus	532	Microarray	791054	Clear hit to Entrez gene ID
4299	mirna	miR-200c-3p	Bos taurus	532	Microarray	791037	Clear hit to Entrez gene ID
4300	mirna	miR-205-5p	Bos taurus	532	Microarray	790999	Clear hit to Entrez gene ID
4301	mirna	miR-22-3p	Bos taurus	532	Microarray	791040	Clear hit to Entrez gene ID
4302	mirna	miR-23a-3p	Bos taurus	532	Microarray	791041	Clear hit to Entrez gene ID
4303	mirna	miR-23b-3p	Bos taurus	532	Microarray	791065	Clear hit to Entrez gene ID
4304	mirna	miR-27a-3p	Bos taurus	532	Microarray	790986	Clear hit to Entrez gene ID
4305	mirna	miR-27b-3p	Bos taurus	532	Microarray	791000	Clear hit to Entrez gene ID
4306	mirna	miR-29a-3p	Bos taurus	532	Microarray	790973	Clear hit to Entrez gene ID
4307	mirna	miR-30a-5p	Bos taurus	532	Microarray	791053	Clear hit to Entrez gene ID
4308	mirna	miR-30d-5p	Bos taurus	532	Microarray	790987	Clear hit to Entrez gene ID
4309	mirna	miR-31-5p	Bos taurus	532	Microarray	791002	Clear hit to Entrez gene ID
4310	mirna	miR-99a-5p	Bos taurus	532	Microarray	790991	Clear hit to Entrez gene ID
4311	mirna	miR-125b	Bos taurus	532	Microarray	790993	Clear hit to Entrez gene ID
4312	mirna	miR-22	Bos taurus	532	Microarray	791040	Clear hit to Entrez gene ID
4313	mirna	miR-23a	Bos taurus	532	Microarray	791041	Clear hit to Entrez gene ID
4314	mirna	miR-100	Bos taurus	532	Microarray	100313483	Clear hit to Entrez gene ID
4315	mirna	miR-103	Bos taurus	532	Microarray	790976	Clear hit to Entrez gene ID
4316	mirna	miR-107	Bos taurus	532	Microarray	791005	Clear hit to Entrez gene ID
4317	mirna	miR-125b	Bos taurus	532	Microarray	790993	Clear hit to Entrez gene ID
4318	mirna	miR-143	Bos taurus	532	Microarray	100313363	Clear hit to Entrez gene ID
4319	mirna	miR-205	Bos taurus	532	Microarray	790999	Clear hit to Entrez gene ID
4320	mirna	miR-22	Bos taurus	532	Microarray	791040	Clear hit to Entrez gene ID
4321	mirna	miR-26a	Bos taurus	532	Microarray	790971	Clear hit to Entrez gene ID
4322	mirna	miR-29a	Bos taurus	532	Microarray	790973	Clear hit to Entrez gene ID
4323	mirna	miR-99a	Bos taurus	532	Microarray	790991	Clear hit to Entrez gene ID
4324	mirna	let-7b	Bos taurus	532	Microarray	100170922	Clear hit to Entrez gene ID
4325	mirna	miR-107	Bos taurus	532	Microarray	791005	Clear hit to Entrez gene ID
4326	mirna	miR-143-3p	Bos taurus	532	Microarray	100313363	Clear hit to Entrez gene ID
4327	mirna	miR-145-5p	Bos taurus	532	Microarray	790996	Clear hit to Entrez gene ID
4328	mirna	miR-152-3p	Bos taurus	532	Microarray	100313004	Clear hit to Entrez gene ID
4329	mirna	miR-191-5p	Bos taurus	532	Microarray	791033	Clear hit to Entrez gene ID
4330	mirna	miR-200a-3p	Bos taurus	532	Microarray	791036	Clear hit to Entrez gene ID
4331	mirna	miR-200b-3p	Bos taurus	532	Microarray	791054	Clear hit to Entrez gene ID
