"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006837","GO:0006837","serotonin transport","1/271","44/30636",0.323770544758816,0.643926426338505,0.566931382831268,"Q8BW75",1
"GO:0007289","GO:0007289","spermatid nucleus differentiation","1/271","44/30636",0.323770544758816,0.643926426338505,0.566931382831268,"Q8K2K6",1
"GO:0008090","GO:0008090","retrograde axonal transport","1/271","44/30636",0.323770544758816,0.643926426338505,0.566931382831268,"Q91XM9",1
"GO:0009125","GO:0009125","nucleoside monophosphate catabolic process","1/271","44/30636",0.323770544758816,0.643926426338505,0.566931382831268,"O08739",1
"GO:0021694","GO:0021694","cerebellar Purkinje cell layer formation","1/271","44/30636",0.323770544758816,0.643926426338505,0.566931382831268,"O70305",1
"GO:0032400","GO:0032400","melanosome localization","1/271","44/30636",0.323770544758816,0.643926426338505,0.566931382831268,"Q9D2N9",1
"GO:0043117","GO:0043117","positive regulation of vascular permeability","1/271","44/30636",0.323770544758816,0.643926426338505,0.566931382831268,"P39447",1
"GO:0043555","GO:0043555","regulation of translation in response to stress","1/271","44/30636",0.323770544758816,0.643926426338505,0.566931382831268,"Q6NZJ6",1
"GO:0045838","GO:0045838","positive regulation of membrane potential","1/271","44/30636",0.323770544758816,0.643926426338505,0.566931382831268,"Q80U63",1
"GO:0051590","GO:0051590","positive regulation of neurotransmitter transport","1/271","44/30636",0.323770544758816,0.643926426338505,0.566931382831268,"Q8K1M6",1
"GO:0086014","GO:0086014","atrial cardiac muscle cell action potential","1/271","44/30636",0.323770544758816,0.643926426338505,0.566931382831268,"Q8C8R3",1
"GO:0086026","GO:0086026","atrial cardiac muscle cell to AV node cell signaling","1/271","44/30636",0.323770544758816,0.643926426338505,0.566931382831268,"Q8C8R3",1
"GO:0086066","GO:0086066","atrial cardiac muscle cell to AV node cell communication","1/271","44/30636",0.323770544758816,0.643926426338505,0.566931382831268,"Q8C8R3",1
"GO:2001032","GO:2001032","regulation of double-strand break repair via nonhomologous end joining","1/271","44/30636",0.323770544758816,0.643926426338505,0.566931382831268,"P97807",1
"GO:0061008","GO:0061008","hepaticobiliary system development","3/271","227/30636",0.325493937734416,0.646323153431236,0.569041530434119,"P11881/P45952/P52480",3
"GO:1901879","GO:1901879","regulation of protein depolymerization","3/271","227/30636",0.325493937734416,0.646323153431236,0.569041530434119,"Q9QYB5/Q9QYC0/Q9Z2V5",3
"GO:0046324","GO:0046324","regulation of glucose import","2/271","132/30636",0.326042616305169,0.646897601483764,0.569547291054376,"O08528/Q80U63",2
"GO:0006767","GO:0006767","water-soluble vitamin metabolic process","1/271","45/30636",0.329760940364541,0.64859919973909,0.571045427196109,"Q8R4N0",1
"GO:0009218","GO:0009218","pyrimidine ribonucleotide metabolic process","1/271","45/30636",0.329760940364541,0.64859919973909,0.571045427196109,"Q9WTP7",1
"GO:0009651","GO:0009651","response to salt stress","1/271","45/30636",0.329760940364541,0.64859919973909,0.571045427196109,"Q9Z2I0",1
"GO:0020027","GO:0020027","hemoglobin metabolic process","1/271","45/30636",0.329760940364541,0.64859919973909,0.571045427196109,"Q9QYC0",1
"GO:0034656","GO:0034656","nucleobase-containing small molecule catabolic process","1/271","45/30636",0.329760940364541,0.64859919973909,0.571045427196109,"P50247",1
"GO:0044819","GO:0044819","mitotic G1/S transition checkpoint signaling","1/271","45/30636",0.329760940364541,0.64859919973909,0.571045427196109,"Q6Y7W8",1
"GO:0045724","GO:0045724","positive regulation of cilium assembly","1/271","45/30636",0.329760940364541,0.64859919973909,0.571045427196109,"Q80UG5",1
"GO:0046174","GO:0046174","polyol catabolic process","1/271","45/30636",0.329760940364541,0.64859919973909,0.571045427196109,"Q91UZ5",1
"GO:0051354","GO:0051354","negative regulation of oxidoreductase activity","1/271","45/30636",0.329760940364541,0.64859919973909,0.571045427196109,"P99029",1
"GO:0071359","GO:0071359","cellular response to dsRNA","1/271","45/30636",0.329760940364541,0.64859919973909,0.571045427196109,"Q8VCF0",1
"GO:0098869","GO:0098869","cellular oxidant detoxification","1/271","45/30636",0.329760940364541,0.64859919973909,0.571045427196109,"P06728",1
"GO:0002440","GO:0002440","production of molecular mediator of immune response","5/271","430/30636",0.332415966097472,0.651938432966333,0.573985384361529,"O35129/P63038/P67778/Q811D0/Q8VCF0",5
"GO:0034308","GO:0034308","primary alcohol metabolic process","2/271","134/30636",0.332504284977216,0.651938432966333,0.573985384361529,"P13707/Q91VT4",2
"GO:0034394","GO:0034394","protein localization to cell surface","2/271","134/30636",0.332504284977216,0.651938432966333,0.573985384361529,"Q8C8R3/Q9ER39",2
"GO:0042306","GO:0042306","regulation of protein import into nucleus","2/271","134/30636",0.332504284977216,0.651938432966333,0.573985384361529,"O08715/Q8VCF0",2
"GO:0009749","GO:0009749","response to glucose","4/271","330/30636",0.334459276319792,0.653576868997459,0.575427910660828,"Q61586/Q8BRK8/Q8VCB3/Q9D023",4
"GO:0016556","GO:0016556","mRNA modification","1/271","46/30636",0.335698463987869,0.653576868997459,0.575427910660828,"Q3UFY8",1
"GO:0032011","GO:0032011","ARF protein signal transduction","1/271","46/30636",0.335698463987869,0.653576868997459,0.575427910660828,"A2A5R2",1
"GO:0032012","GO:0032012","regulation of ARF protein signal transduction","1/271","46/30636",0.335698463987869,0.653576868997459,0.575427910660828,"A2A5R2",1
"GO:0032928","GO:0032928","regulation of superoxide anion generation","1/271","46/30636",0.335698463987869,0.653576868997459,0.575427910660828,"P10637",1
"GO:0043931","GO:0043931","ossification involved in bone maturation","1/271","46/30636",0.335698463987869,0.653576868997459,0.575427910660828,"Q8R2H9",1
"GO:0045723","GO:0045723","positive regulation of fatty acid biosynthetic process","1/271","46/30636",0.335698463987869,0.653576868997459,0.575427910660828,"P06728",1
"GO:0055064","GO:0055064","chloride ion homeostasis","1/271","46/30636",0.335698463987869,0.653576868997459,0.575427910660828,"Q9WVL3",1
"GO:0071763","GO:0071763","nuclear membrane organization","1/271","46/30636",0.335698463987869,0.653576868997459,0.575427910660828,"Q9ER39",1
"GO:0060078","GO:0060078","regulation of postsynaptic membrane potential","3/271","232/30636",0.337561287223527,0.656690990901307,0.578169673329728,"A2AGT5/E9PV04/Q91VC3",3
"GO:0070252","GO:0070252","actin-mediated cell contraction","3/271","233/30636",0.339973709398678,0.657403169153714,0.578796695587156,"Q811D0/Q8C8R3/Q8K2Q9",3
"GO:0009746","GO:0009746","response to hexose","4/271","333/30636",0.340458135558101,0.657403169153714,0.578796695587156,"Q61586/Q8BRK8/Q8VCB3/Q9D023",4
"GO:0010458","GO:0010458","exit from mitosis","1/271","47/30636",0.341583580570389,0.657403169153714,0.578796695587156,"O35129",1
"GO:0022010","GO:0022010","central nervous system myelination","1/271","47/30636",0.341583580570389,0.657403169153714,0.578796695587156,"A2AGT5",1
"GO:0032291","GO:0032291","axon ensheathment in central nervous system","1/271","47/30636",0.341583580570389,0.657403169153714,0.578796695587156,"A2AGT5",1
"GO:0044275","GO:0044275","cellular carbohydrate catabolic process","1/271","47/30636",0.341583580570389,0.657403169153714,0.578796695587156,"Q9ET01",1
"GO:0051875","GO:0051875","pigment granule localization","1/271","47/30636",0.341583580570389,0.657403169153714,0.578796695587156,"Q9D2N9",1
"GO:0086016","GO:0086016","AV node cell action potential","1/271","47/30636",0.341583580570389,0.657403169153714,0.578796695587156,"Q8C8R3",1
"GO:0086027","GO:0086027","AV node cell to bundle of His cell signaling","1/271","47/30636",0.341583580570389,0.657403169153714,0.578796695587156,"Q8C8R3",1
"GO:0150105","GO:0150105","protein localization to cell-cell junction","1/271","47/30636",0.341583580570389,0.657403169153714,0.578796695587156,"P39447",1
"GO:2000345","GO:2000345","regulation of hepatocyte proliferation","1/271","47/30636",0.341583580570389,0.657403169153714,0.578796695587156,"P11881",1
"GO:0030865","GO:0030865","cortical cytoskeleton organization","2/271","137/30636",0.342163268112399,0.657403169153714,0.578796695587156,"P48193/Q811D0",2
"GO:0051453","GO:0051453","regulation of intracellular pH","2/271","137/30636",0.342163268112399,0.657403169153714,0.578796695587156,"O88343/Q9D2N9",2
"GO:0032414","GO:0032414","positive regulation of ion transmembrane transporter activity","3/271","234/30636",0.342385568923224,0.657403169153714,0.578796695587156,"P70302/Q62425/Q8C8R3",3
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","5/271","436/30636",0.342861918846505,0.657403169153714,0.578796695587156,"P11881/P58281/Q6NZJ6/Q9ER39/Q9Z0X1",5
"GO:0048639","GO:0048639","positive regulation of developmental growth","5/271","436/30636",0.342861918846505,0.657403169153714,0.578796695587156,"E9Q4Z2/P10637/Q61586/Q811D0/Q8K2Q9",5
"GO:0034284","GO:0034284","response to monosaccharide","4/271","335/30636",0.344459465742823,0.657403169153714,0.578796695587156,"Q61586/Q8BRK8/Q8VCB3/Q9D023",4
"GO:1903828","GO:1903828","negative regulation of cellular protein localization","3/271","235/30636",0.34479677600828,0.657403169153714,0.578796695587156,"O08715/P10637/Q61699",3
"GO:0021536","GO:0021536","diencephalon development","2/271","138/30636",0.345373303747987,0.657403169153714,0.578796695587156,"Q60597/Q9CQ69",2
"GO:0003283","GO:0003283","atrial septum development","1/271","48/30636",0.347416750980191,0.657403169153714,0.578796695587156,"Q8C8R3",1
"GO:0006699","GO:0006699","bile acid biosynthetic process","1/271","48/30636",0.347416750980191,0.657403169153714,0.578796695587156,"P55096",1
"GO:0006910","GO:0006910","phagocytosis, recognition","1/271","48/30636",0.347416750980191,0.657403169153714,0.578796695587156,"Q9JMH9",1
"GO:0017004","GO:0017004","cytochrome complex assembly","1/271","48/30636",0.347416750980191,0.657403169153714,0.578796695587156,"Q8K0Z7",1
"GO:0019433","GO:0019433","triglyceride catabolic process","1/271","48/30636",0.347416750980191,0.657403169153714,0.578796695587156,"P06728",1
"GO:0031440","GO:0031440","regulation of mRNA 3'-end processing","1/271","48/30636",0.347416750980191,0.657403169153714,0.578796695587156,"Q80SW1",1
"GO:0032753","GO:0032753","positive regulation of interleukin-4 production","1/271","48/30636",0.347416750980191,0.657403169153714,0.578796695587156,"Q61878",1
"GO:0034368","GO:0034368","protein-lipid complex remodeling","1/271","48/30636",0.347416750980191,0.657403169153714,0.578796695587156,"P06728",1
"GO:0034369","GO:0034369","plasma lipoprotein particle remodeling","1/271","48/30636",0.347416750980191,0.657403169153714,0.578796695587156,"P06728",1
"GO:0043032","GO:0043032","positive regulation of macrophage activation","1/271","48/30636",0.347416750980191,0.657403169153714,0.578796695587156,"P63038",1
"GO:0044331","GO:0044331","cell-cell adhesion mediated by cadherin","1/271","48/30636",0.347416750980191,0.657403169153714,0.578796695587156,"P39447",1
"GO:0045109","GO:0045109","intermediate filament organization","1/271","48/30636",0.347416750980191,0.657403169153714,0.578796695587156,"Q8K2K6",1
"GO:0060749","GO:0060749","mammary gland alveolus development","1/271","48/30636",0.347416750980191,0.657403169153714,0.578796695587156,"O35129",1
"GO:0061377","GO:0061377","mammary gland lobule development","1/271","48/30636",0.347416750980191,0.657403169153714,0.578796695587156,"O35129",1
"GO:0062009","GO:0062009","secondary palate development","1/271","48/30636",0.347416750980191,0.657403169153714,0.578796695587156,"Q811D0",1
"GO:0097186","GO:0097186","amelogenesis","1/271","48/30636",0.347416750980191,0.657403169153714,0.578796695587156,"P70302",1
"GO:1990000","GO:1990000","amyloid fibril formation","1/271","48/30636",0.347416750980191,0.657403169153714,0.578796695587156,"P10637",1
"GO:0070830","GO:0070830","bicellular tight junction assembly","2/271","139/30636",0.348578250315618,0.658601633550872,0.579851858180526,"P39447/Q811D0",2
"GO:1902117","GO:1902117","positive regulation of organelle assembly","2/271","139/30636",0.348578250315618,0.658601633550872,0.579851858180526,"P97855/Q80UG5",2
"GO:1905952","GO:1905952","regulation of lipid localization","4/271","338/30636",0.350463500731616,0.659832876049634,0.580935879559168,"E9Q4Z2/P06728/Q80U63/Q8JZR0",4
"GO:0003333","GO:0003333","amino acid transmembrane transport","2/271","140/30636",0.351777946924798,0.659832876049634,0.580935879559168,"Q9D6M3/Q9DB41",2
"GO:1905954","GO:1905954","positive regulation of lipid localization","3/271","238/30636",0.352025597260654,0.659832876049634,0.580935879559168,"E9Q4Z2/Q80U63/Q8JZR0",3
"GO:0015721","GO:0015721","bile acid and bile salt transport","1/271","49/30636",0.353198432047419,0.659832876049634,0.580935879559168,"P55096",1
"GO:0031061","GO:0031061","negative regulation of histone methylation","1/271","49/30636",0.353198432047419,0.659832876049634,0.580935879559168,"P97807",1
"GO:0031645","GO:0031645","negative regulation of nervous system process","1/271","49/30636",0.353198432047419,0.659832876049634,0.580935879559168,"Q91ZP3",1
"GO:0032967","GO:0032967","positive regulation of collagen biosynthetic process","1/271","49/30636",0.353198432047419,0.659832876049634,0.580935879559168,"P99029",1
"GO:0045745","GO:0045745","positive regulation of G protein-coupled receptor signaling pathway","1/271","49/30636",0.353198432047419,0.659832876049634,0.580935879559168,"P67778",1
"GO:0046823","GO:0046823","negative regulation of nucleocytoplasmic transport","1/271","49/30636",0.353198432047419,0.659832876049634,0.580935879559168,"O08715",1
"GO:0051767","GO:0051767","nitric-oxide synthase biosynthetic process","1/271","49/30636",0.353198432047419,0.659832876049634,0.580935879559168,"Q99KQ4",1
"GO:0051769","GO:0051769","regulation of nitric-oxide synthase biosynthetic process","1/271","49/30636",0.353198432047419,0.659832876049634,0.580935879559168,"Q99KQ4",1
"GO:0055083","GO:0055083","monovalent inorganic anion homeostasis","1/271","49/30636",0.353198432047419,0.659832876049634,0.580935879559168,"Q9WVL3",1
"GO:0086067","GO:0086067","AV node cell to bundle of His cell communication","1/271","49/30636",0.353198432047419,0.659832876049634,0.580935879559168,"Q8C8R3",1
"GO:0097352","GO:0097352","autophagosome maturation","1/271","49/30636",0.353198432047419,0.659832876049634,0.580935879559168,"Q9D2N9",1
"GO:1903429","GO:1903429","regulation of cell maturation","1/271","49/30636",0.353198432047419,0.659832876049634,0.580935879559168,"P58281",1
"GO:2000045","GO:2000045","regulation of G1/S transition of mitotic cell cycle","3/271","239/30636",0.354433313390367,0.661644224248184,0.58253064271376,"Q6NZJ6/Q6Y7W8/Q811D0",3
"GO:1902807","GO:1902807","negative regulation of cell cycle G1/S phase transition","2/271","141/30636",0.354972235907337,0.662107335088169,0.582938378843507,"Q6Y7W8/Q811D0",2
"GO:0006260","GO:0006260","DNA replication","5/271","444/30636",0.356824582089793,0.662107335088169,0.582938378843507,"P70255/P70257/P97863/Q04750/Q91ZP3",5
"GO:0086001","GO:0086001","cardiac muscle cell action potential","2/271","142/30636",0.358160962773299,0.662107335088169,0.582938378843507,"Q811D0/Q8C8R3",2
"GO:1904377","GO:1904377","positive regulation of protein localization to cell periphery","2/271","142/30636",0.358160962773299,0.662107335088169,0.582938378843507,"P48193/Q811D0",2
"GO:1904888","GO:1904888","cranial skeletal system development","2/271","142/30636",0.358160962773299,0.662107335088169,0.582938378843507,"E9PV04/Q91VC3",2
"GO:0001919","GO:0001919","regulation of receptor recycling","1/271","50/30636",0.358929076599521,0.662107335088169,0.582938378843507,"P23819",1
"GO:0006383","GO:0006383","transcription by RNA polymerase III","1/271","50/30636",0.358929076599521,0.662107335088169,0.582938378843507,"P99029",1
"GO:0031365","GO:0031365","N-terminal protein amino acid modification","1/271","50/30636",0.358929076599521,0.662107335088169,0.582938378843507,"O70310",1
"GO:0031579","GO:0031579","membrane raft organization","1/271","50/30636",0.358929076599521,0.662107335088169,0.582938378843507,"Q811D0",1
"GO:0034367","GO:0034367","protein-containing complex remodeling","1/271","50/30636",0.358929076599521,0.662107335088169,0.582938378843507,"P06728",1
"GO:0050995","GO:0050995","negative regulation of lipid catabolic process","1/271","50/30636",0.358929076599521,0.662107335088169,0.582938378843507,"E9Q4Z2",1
"GO:0060571","GO:0060571","morphogenesis of an epithelial fold","1/271","50/30636",0.358929076599521,0.662107335088169,0.582938378843507,"Q8R4U7",1
"GO:0072337","GO:0072337","modified amino acid transport","1/271","50/30636",0.358929076599521,0.662107335088169,0.582938378843507,"Q9Z2Z6",1
"GO:0090344","GO:0090344","negative regulation of cell aging","1/271","50/30636",0.358929076599521,0.662107335088169,0.582938378843507,"Q99KQ4",1
"GO:1901018","GO:1901018","positive regulation of potassium ion transmembrane transporter activity","1/271","50/30636",0.358929076599521,0.662107335088169,0.582938378843507,"Q8C8R3",1
"GO:1901658","GO:1901658","glycosyl compound catabolic process","1/271","50/30636",0.358929076599521,0.662107335088169,0.582938378843507,"P50247",1
"GO:0030100","GO:0030100","regulation of endocytosis","5/271","446/30636",0.36031948131814,0.66361699304986,0.584267525219266,"A2AGT5/O70305/Q8K1M6/Q9ER39/Q9QYC0",5
"GO:0010517","GO:0010517","regulation of phospholipase activity","2/271","143/30636",0.361343976167486,0.66361699304986,0.584267525219266,"O35129/P67778",2
"GO:0030837","GO:0030837","negative regulation of actin filament polymerization","2/271","143/30636",0.361343976167486,0.66361699304986,0.584267525219266,"Q9QYB5/Q9QYC0",2
"GO:0034620","GO:0034620","cellular response to unfolded protein","2/271","143/30636",0.361343976167486,0.66361699304986,0.584267525219266,"P38647/P63038",2
"GO:0098900","GO:0098900","regulation of action potential","2/271","143/30636",0.361343976167486,0.66361699304986,0.584267525219266,"Q811D0/Q8C8R3",2
"GO:1900076","GO:1900076","regulation of cellular response to insulin stimulus","2/271","143/30636",0.361343976167486,0.66361699304986,0.584267525219266,"P58281/Q80U63",2
"GO:0051099","GO:0051099","positive regulation of binding","4/271","344/30636",0.362473591337344,0.664718698055188,0.585237498055596,"P48193/Q6NZJ6/Q80U63/Q9QYC0",4
"GO:0032411","GO:0032411","positive regulation of transporter activity","3/271","243/30636",0.364052445406419,0.664718698055188,0.585237498055596,"P70302/Q62425/Q8C8R3",3
"GO:0051648","GO:0051648","vesicle localization","4/271","345/30636",0.364474918549672,0.664718698055188,0.585237498055596,"P14142/Q99K28/Q9D2N9/Q9ER39",4
"GO:0009112","GO:0009112","nucleobase metabolic process","1/271","51/30636",0.36460913349619,0.664718698055188,0.585237498055596,"Q9EQ20",1
"GO:0014821","GO:0014821","phasic smooth muscle contraction","1/271","51/30636",0.36460913349619,0.664718698055188,0.585237498055596,"Q811D0",1
"GO:0021692","GO:0021692","cerebellar Purkinje cell layer morphogenesis","1/271","51/30636",0.36460913349619,0.664718698055188,0.585237498055596,"O70305",1
"GO:0034505","GO:0034505","tooth mineralization","1/271","51/30636",0.36460913349619,0.664718698055188,0.585237498055596,"P70302",1
"GO:0045454","GO:0045454","cell redox homeostasis","1/271","51/30636",0.36460913349619,0.664718698055188,0.585237498055596,"P99029",1
"GO:0070977","GO:0070977","bone maturation","1/271","51/30636",0.36460913349619,0.664718698055188,0.585237498055596,"Q8R2H9",1
"GO:2000831","GO:2000831","regulation of steroid hormone secretion","1/271","51/30636",0.36460913349619,0.664718698055188,0.585237498055596,"Q80U63",1
"GO:0002377","GO:0002377","immunoglobulin production","3/271","244/30636",0.366453877538289,0.667593842644626,0.587768858209889,"O35129/P63038/P67778",3
"GO:1904589","GO:1904589","regulation of protein import","2/271","145/30636",0.367692272535862,0.669360969127329,0.58932468729144,"O08715/Q8VCF0",2
"GO:0015698","GO:0015698","inorganic anion transport","3/271","245/30636",0.368853805114906,0.669543678121603,0.589485549555423,"Q8VEM8/Q9CR62/Q9WVL3",3
"GO:0000737","GO:0000737","DNA catabolic process, endonucleolytic","1/271","52/30636",0.370239047664002,0.669543678121603,0.589485549555423,"Q9Z0X1",1
"GO:0010880","GO:0010880","regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","1/271","52/30636",0.370239047664002,0.669543678121603,0.589485549555423,"Q8C8R3",1
"GO:0032365","GO:0032365","intracellular lipid transport","1/271","52/30636",0.370239047664002,0.669543678121603,0.589485549555423,"P55096",1
"GO:0034629","GO:0034629","cellular protein-containing complex localization","1/271","52/30636",0.370239047664002,0.669543678121603,0.589485549555423,"Q811D0",1
"GO:0048857","GO:0048857","neural nucleus development","1/271","52/30636",0.370239047664002,0.669543678121603,0.589485549555423,"P97863",1
"GO:0071168","GO:0071168","protein localization to chromatin","1/271","52/30636",0.370239047664002,0.669543678121603,0.589485549555423,"Q8CCK0",1
"GO:0090200","GO:0090200","positive regulation of release of cytochrome c from mitochondria","1/271","52/30636",0.370239047664002,0.669543678121603,0.589485549555423,"Q8K1M6",1
"GO:1901532","GO:1901532","regulation of hematopoietic progenitor cell differentiation","1/271","52/30636",0.370239047664002,0.669543678121603,0.589485549555423,"P38647",1
"GO:0032680","GO:0032680","regulation of tumor necrosis factor production","4/271","348/30636",0.370477255736893,0.669543678121603,0.589485549555423,"A2A5R2/P63038/Q8VCF0/Q9DBR0",4
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity","5/271","452/30636",0.37080971301272,0.669659250002697,0.589587302370162,"A2AGT5/Q811D0/Q8K2Q9/Q91XM9/Q9JMH9",5
"GO:0032273","GO:0032273","positive regulation of protein polymerization","3/271","246/30636",0.371252147474718,0.669973122866821,0.589863645085125,"A2AGT5/P10637/Q811D0",3
"GO:0060402","GO:0060402","calcium ion transport into cytosol","4/271","349/30636",0.372477316758214,0.67169806796456,0.591382336459744,"P11881/Q8C8R3/Q9Z2I0/Q9Z329",4
"GO:0030641","GO:0030641","regulation of cellular pH","2/271","147/30636",0.374015975243971,0.673985435157849,0.593396200455524,"O88343/Q9D2N9",2
"GO:0000096","GO:0000096","sulfur amino acid metabolic process","1/271","53/30636",0.375819260130751,0.674797145259966,0.594110853421808,"P16332",1
"GO:0002021","GO:0002021","response to dietary excess","1/271","53/30636",0.375819260130751,0.674797145259966,0.594110853421808,"P12242",1
"GO:0048261","GO:0048261","negative regulation of receptor-mediated endocytosis","1/271","53/30636",0.375819260130751,0.674797145259966,0.594110853421808,"O70305",1
"GO:0060766","GO:0060766","negative regulation of androgen receptor signaling pathway","1/271","53/30636",0.375819260130751,0.674797145259966,0.594110853421808,"P67778",1
"GO:1902235","GO:1902235","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","1/271","53/30636",0.375819260130751,0.674797145259966,0.594110853421808,"P58281",1
"GO:0071277","GO:0071277","cellular response to calcium ion","2/271","148/30636",0.377168257684867,0.676245603642026,0.595386117923972,"Q8BRK8/Q9QYC0",2
"GO:0120192","GO:0120192","tight junction assembly","2/271","148/30636",0.377168257684867,0.676245603642026,0.595386117923972,"P39447/Q811D0",2
"GO:0002637","GO:0002637","regulation of immunoglobulin production","2/271","149/30636",0.380313981979214,0.678379043438206,0.597264459803358,"O35129/P67778",2
"GO:0021766","GO:0021766","hippocampus development","2/271","149/30636",0.380313981979214,0.678379043438206,0.597264459803358,"Q60597/Q9CQ69",2
"GO:0002834","GO:0002834","regulation of response to tumor cell","1/271","54/30636",0.381350208059488,0.678379043438206,0.597264459803358,"P63038",1
"GO:0002837","GO:0002837","regulation of immune response to tumor cell","1/271","54/30636",0.381350208059488,0.678379043438206,0.597264459803358,"P63038",1
"GO:0006356","GO:0006356","regulation of transcription by RNA polymerase I","1/271","54/30636",0.381350208059488,0.678379043438206,0.597264459803358,"Q8CCK0",1
"GO:0014808","GO:0014808","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","1/271","54/30636",0.381350208059488,0.678379043438206,0.597264459803358,"Q8C8R3",1
"GO:0042133","GO:0042133","neurotransmitter metabolic process","1/271","54/30636",0.381350208059488,0.678379043438206,0.597264459803358,"Q8BW75",1
"GO:0042278","GO:0042278","purine nucleoside metabolic process","1/271","54/30636",0.381350208059488,0.678379043438206,0.597264459803358,"P50247",1
"GO:0060444","GO:0060444","branching involved in mammary gland duct morphogenesis","1/271","54/30636",0.381350208059488,0.678379043438206,0.597264459803358,"O35129",1
"GO:0070233","GO:0070233","negative regulation of T cell apoptotic process","1/271","54/30636",0.381350208059488,0.678379043438206,0.597264459803358,"Q61586",1
"GO:2001224","GO:2001224","positive regulation of neuron migration","1/271","54/30636",0.381350208059488,0.678379043438206,0.597264459803358,"Q8K2Q9",1
"GO:1903555","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","4/271","354/30636",0.382469978822845,0.6798860493116,0.598591271204152,"A2A5R2/P63038/Q8VCF0/Q9DBR0",4
"GO:0007623","GO:0007623","circadian rhythm","5/271","459/30636",0.383050774443334,0.680244828606164,0.598907150834617,"P50247/Q04750/Q8BRK8/Q99KQ4/Q9DC69",5
"GO:1990830","GO:1990830","cellular response to leukemia inhibitory factor","3/271","251/30636",0.383217315233224,0.680244828606164,0.598907150834617,"O08528/P51881/P63030",3
"GO:0032640","GO:0032640","tumor necrosis factor production","4/271","356/30636",0.386462556816444,0.680366585336363,0.599014348968747,"A2A5R2/P63038/Q8VCF0/Q9DBR0",4
"GO:0050806","GO:0050806","positive regulation of synaptic transmission","4/271","356/30636",0.386462556816444,0.680366585336363,0.599014348968747,"A2AGT5/P23819/Q8K1M6/Q9Z2W8",4
"GO:0050821","GO:0050821","protein stabilization","4/271","356/30636",0.386462556816444,0.680366585336363,0.599014348968747,"O35129/P63038/P67778/Q8C8R3",4
"GO:0001885","GO:0001885","endothelial cell development","2/271","151/30636",0.386585236580706,0.680366585336363,0.599014348968747,"P39447/Q9QYC0",2
"GO:0046626","GO:0046626","regulation of insulin receptor signaling pathway","2/271","151/30636",0.386585236580706,0.680366585336363,0.599014348968747,"P58281/Q80U63",2
"GO:0072384","GO:0072384","organelle transport along microtubule","2/271","151/30636",0.386585236580706,0.680366585336363,0.599014348968747,"P10637/Q9Z2V5",2
"GO:0002230","GO:0002230","positive regulation of defense response to virus by host","1/271","55/30636",0.386832324782263,0.680366585336363,0.599014348968747,"Q8VCF0",1
"GO:0009119","GO:0009119","ribonucleoside metabolic process","1/271","55/30636",0.386832324782263,0.680366585336363,0.599014348968747,"P50247",1
"GO:0016540","GO:0016540","protein autoprocessing","1/271","55/30636",0.386832324782263,0.680366585336363,0.599014348968747,"Q8JZQ2",1
"GO:0032878","GO:0032878","regulation of establishment or maintenance of cell polarity","1/271","55/30636",0.386832324782263,0.680366585336363,0.599014348968747,"Q8K2Q9",1
"GO:0042104","GO:0042104","positive regulation of activated T cell proliferation","1/271","55/30636",0.386832324782263,0.680366585336363,0.599014348968747,"Q61586",1
"GO:1903715","GO:1903715","regulation of aerobic respiration","1/271","55/30636",0.386832324782263,0.680366585336363,0.599014348968747,"P56392",1
"GO:2000193","GO:2000193","positive regulation of fatty acid transport","1/271","55/30636",0.386832324782263,0.680366585336363,0.599014348968747,"Q8JZR0",1
"GO:1990823","GO:1990823","response to leukemia inhibitory factor","3/271","253/30636",0.387989554283216,0.681921034800804,0.600382931074358,"O08528/P51881/P63030",3
"GO:0071496","GO:0071496","cellular response to external stimulus","5/271","462/30636",0.38829498287946,0.681977244578432,0.600432419782472,"O70571/Q6NZJ6/Q8BRK8/Q9JK42/Q9JLR9",5
"GO:0055117","GO:0055117","regulation of cardiac muscle contraction","2/271","152/30636",0.38971051408667,0.68222559508014,0.600651074721298,"Q811D0/Q8C8R3",2
"GO:0031109","GO:0031109","microtubule polymerization or depolymerization","3/271","254/30636",0.390372409205078,0.68222559508014,0.600651074721298,"A2AGT5/P10637/Q9Z2V5",3
"GO:0009743","GO:0009743","response to carbohydrate","4/271","358/30636",0.390451989120148,0.68222559508014,0.600651074721298,"Q61586/Q8BRK8/Q8VCB3/Q9D023",4
"GO:0002068","GO:0002068","glandular epithelial cell development","1/271","56/30636",0.392266039833569,0.68222559508014,0.600651074721298,"Q8K2C8",1
"GO:0010714","GO:0010714","positive regulation of collagen metabolic process","1/271","56/30636",0.392266039833569,0.68222559508014,0.600651074721298,"P99029",1
"GO:0035308","GO:0035308","negative regulation of protein dephosphorylation","1/271","56/30636",0.392266039833569,0.68222559508014,0.600651074721298,"O08715",1
